activity_year,lei,derived_msa_md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose,loan_amount,combined_loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co_applicant_credit_score_type,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,applicant_ethnicity_4,applicant_ethnicity_5,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,co_applicant_ethnicity_4,co_applicant_ethnicity_5,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,co_applicant_age,applicant_age_above_62,co_applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus_1,aus_2,aus_3,aus_4,aus_5,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,dti_bucket,decisioned,loan_purpose_label,action_taken_label,ltv,ltv_bucket
2024,549300SHE1JTCOWBP090,99999,NC,37099,37099940200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,1,2,55000,8.695,7.5,-0.82,2,,,,,,,,2.0,2,2,2,2,575000.0,1,1,3,5,1,,79.0,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,6141,66.03,71500,73.0,1554,3023,36,20%-<30%,True,Other Purpose,Loan Originated,9.565217391304348,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183054115,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,0,2,1,2,2,2,1,2,55000,52.632,7.5,-0.82,2,,,,,,,,1.0,2,2,2,2,455000.0,1,1,3,5,1,,166.0,20%-<30%,3,3,2,,,,,2,,,,,2,2,3,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,9855,60.8,122300,92.0,2545,2966,22,20%-<30%,True,Home Improvement,Loan Originated,12.087912087912088,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37135,37135010710,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,31,2,2,1,2,25000,,,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,94.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3335,32.11,106500,118.0,788,1015,36,Missing,False,Refinancing,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,39580,NC,37101,37101041105,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,65000,84.588,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,485000.0,1,1,3,5,1,,87.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3918,36.68,122300,108.0,1089,1231,28,50%-60%,True,Other Purpose,Loan Originated,13.402061855670103,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183052903,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,2,2,2,1,2,65000,75.721,7.5,-0.82,2,,,,,,,,1.0,2,2,2,2,585000.0,1,1,3,5,1,,209.0,40,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3257,28.95,122300,119.0,1080,1290,22,36%-49%,True,Home Improvement,Loan Originated,11.11111111111111,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37161,37161960503,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,31,2,2,1,2,85000,80.875,7.25,-0.85,2,,,,,,,,3.0,2,2,2,2,285000.0,1,1,3,5,1,,75.0,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,1699,19.95,71500,58.0,353,718,40,36%-49%,True,Refinancing,Loan Originated,29.82456140350877,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37161,37161960800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,1,1,2,1,2,125000,71.429,,,3,,,,,,,,3.0,2,2,2,2,175000.0,1,1,3,5,1,,96.0,46,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,55-64,55-64,Yes,No,1,1,6,,,,,4,,,,4505,41.51,71500,60.0,542,1722,55,36%-49%,True,Home Purchase,Application Denied,71.42857142857143,60%-80%
2024,549300SHE1JTCOWBP090,16740,NC,37179,37179020205,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,35000,62.476,7.5,-0.74,2,,,,,,,,1.0,2,2,2,2,575000.0,1,1,3,5,1,,123.0,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3443,22.13,100300,102.0,1049,1268,30,20%-<30%,True,Refinancing,Loan Originated,6.086956521739131,<=60%
2024,549300SHE1JTCOWBP090,38240,NC,37125,37125950603,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,4,2,2,1,2,125000,72.719,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,545000.0,1,1,3,5,1,,121.0,39,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,4399,29.71,107200,82.0,1346,1798,25,36%-49%,True,Other Purpose,Loan Originated,22.93577981651376,<=60%
2024,549300SHE1JTCOWBP090,15500,NC,37001,37001021205,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,2,2,1,2,25000,89.805,7.5,-0.82,2,,,,,,,,1.0,2,2,2,2,305000.0,1,1,3,5,1,,55.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,7963,45.47,77900,128.0,1795,2098,17,50%-60%,True,Other Purpose,Loan Originated,8.19672131147541,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37063,37063001601,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,4,2,2,1,2,35000,,,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,1,,87.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,6117,45.74,106500,101.0,1869,2180,40,Missing,False,Other Purpose,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,49180,NC,37057,37057061703,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,155000,73.602,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,385000.0,1,1,3,5,1,,141.0,40,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4306,13.89,81900,98.0,1345,1734,28,36%-49%,True,Home Improvement,Loan Originated,40.25974025974026,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37101,37101041113,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,3,0,2,1,4,2,2,1,2,75000,35.333,,,3,,,,,,,,2.0,2,2,2,2,605000.0,1,1,3,5,1,,89.0,20%-<30%,3,3,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,45-54,>74,No,Yes,1,1,6,,,,,3,,,,2149,24.48,122300,127.0,899,899,16,20%-<30%,True,Other Purpose,Application Denied,12.396694214876034,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37071,37071032405,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,0,2,1,2,2,2,1,2,145000,79.917,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,475000.0,1,1,3,5,1,,131.0,42,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,35-44,45-54,No,No,1,1,6,,,,,10,,,,3342,15.98,100300,137.0,927,1108,25,36%-49%,True,Home Improvement,Loan Originated,30.526315789473685,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37167,37167930801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,105000,45.125,7.5,-0.63,2,,,,,,,,1.0,2,2,2,2,535000.0,1,1,3,5,1,,180.0,36,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,5839,14.42,71500,129.0,1675,2104,28,36%-49%,True,Home Improvement,Loan Originated,19.626168224299064,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37087,37087921202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,105000,64.725,7.25,-0.4,2,,,,,,,,2.0,2,2,2,2,345000.0,1,1,3,5,1,,126.0,39,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,6,,,,,10,,,,4115,11.96,71500,117.0,1231,2358,38,36%-49%,True,Refinancing,Loan Originated,30.434782608695656,<=60%
2024,549300SHE1JTCOWBP090,25860,NC,37035,37035010201,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,5,0,2,1,4,2,2,1,2,45000,,,,3,,,,,,,,3.0,2,2,2,2,,1,1,3,5,1,,45.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,4760,31.16,78100,107.0,1349,2033,32,Missing,False,Other Purpose,File Closed for Incompleteness,,Missing
2024,549300SHE1JTCOWBP090,16740,NC,37119,37119005519,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,31,2,2,1,2,65000,56.507,7.5,-0.82,2,,,,,,,,1.0,2,2,2,2,275000.0,1,1,3,5,1,,71.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,6605,63.27,100300,103.0,1219,1406,18,20%-<30%,True,Refinancing,Loan Originated,23.636363636363637,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37159,37159051302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,65000,65.818,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,395000.0,1,1,3,5,1,,113.0,20%-<30%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,5355,32.94,100300,90.0,1670,2096,43,20%-<30%,True,Other Purpose,Loan Originated,16.455696202531644,<=60%
2024,549300SHE1JTCOWBP090,25860,NC,37027,37027031401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,55000,62.378,7.5,-0.82,2,,,,,,,,2.0,2,2,2,2,445000.0,1,1,3,5,1,,80.0,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3191,11.94,78100,110.0,1238,1766,42,36%-49%,True,Home Improvement,Loan Originated,12.359550561797752,<=60%
2024,549300SHE1JTCOWBP090,49180,NC,37067,37067003403,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000,79.985,7.5,-0.82,2,,,,,,,,1.0,2,2,2,2,295000.0,1,1,3,5,1,,121.0,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,3375,80.36,81900,58.0,407,781,44,20%-<30%,True,Home Improvement,Loan Originated,18.64406779661017,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37119,37119004303,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,1,31,2,2,1,2,145000,74.477,,,3,,,,,,,,2.0,2,2,2,2,325000.0,1,1,3,5,1,,83.0,>60%,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,1,,,,2910,80.58,100300,73.0,594,909,34,>60%,True,Refinancing,Application Denied,44.61538461538462,<=60%
2024,549300SHE1JTCOWBP090,11694,VA,51153,51153901236,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,4,0,2,1,4,2,2,1,2,135000,,,,3,,,,,,,,2.0,2,2,2,2,,1,1,3,5,1,,182.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,6506,58.24,164200,115.0,1345,1710,23,Missing,False,Other Purpose,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,48900,NC,37129,37129010200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,85000,89.998,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,465000.0,1,1,3,5,1,,144.0,48,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,55-64,No,No,1,1,6,,,,,10,,,,3326,48.56,96300,74.0,863,1827,0,36%-49%,True,Other Purpose,Loan Originated,18.27956989247312,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37155,37155961301,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,Black or African American,Joint,5,0,2,1,2,2,2,1,2,85000,,,,3,,,,,,,,3.0,2,2,2,2,,1,1,3,5,1,,130.0,,9,9,2,,,,,1,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,4322,49.51,71500,130.0,1154,1751,29,Missing,False,Home Improvement,File Closed for Incompleteness,,Missing
2024,549300SHE1JTCOWBP090,20500,NC,37063,37063002022,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,0,2,1,2,2,2,1,2,15000,42.144,7.25,-0.35,2,,,,,,,,2.0,2,2,2,2,415000.0,1,1,3,5,1,,55.0,42,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,4524,51.06,106500,103.0,817,1143,24,36%-49%,True,Home Improvement,Loan Originated,3.614457831325301,<=60%
2024,549300SHE1JTCOWBP090,39580,NC,37183,37183052814,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,95000,89.885,7.5,-0.82,2,,,,,,,,2.0,2,2,2,2,495000.0,1,1,3,5,1,,160.0,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,5061,54.1,122300,87.0,1009,1364,30,30%-<36%,True,Home Improvement,Loan Originated,19.19191919191919,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37117,37117970500,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,4,2,2,1,2,65000,85.067,,,3,,,,,,,,2.0,2,2,2,2,305000.0,1,1,3,5,1,,118.0,41,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,6,,,,,3,,,,5272,25.42,71500,103.0,1319,2318,39,36%-49%,True,Other Purpose,Application Denied,21.311475409836063,<=60%
2024,549300SHE1JTCOWBP090,15500,NC,37001,37001020601,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,2,2,1,2,85000,63.148,7.5,-0.82,2,,,,,,,,1.0,2,2,2,2,415000.0,1,1,3,5,1,,107.0,40,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,3170,13.22,77900,159.0,1347,1480,51,36%-49%,True,Other Purpose,Loan Originated,20.481927710843372,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37061,37061090503,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,1,2,1,2,1,2,85000,,,,3,,,,,,,,1.0,2,2,2,2,,1,1,3,5,1,,37.0,,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,,1,1,6,,,,,10,,,,3385,19.82,71500,89.0,1091,1820,40,Missing,False,Home Improvement,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,99999,NC,37193,37193960801,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000,71.833,7.5,-0.82,2,,,,,,,,1.0,2,2,2,2,255000.0,1,1,3,5,1,,138.0,20%-<30%,3,10,1,11.0,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,10,,,,3972,12.51,71500,91.0,1334,1867,37,20%-<30%,True,Home Improvement,Loan Originated,21.568627450980394,<=60%
2024,549300SHE1JTCOWBP090,48900,NC,37129,37129010300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,1,2,2,2,1,2,25000,,,,3,,,,,,,,3.0,2,2,2,2,,1,1,3,5,1,,59.0,,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,5755,66.48,96300,58.0,918,2128,42,Missing,False,Home Improvement,Application Withdrawn,,Missing
2024,549300SHE1JTCOWBP090,24660,NC,37081,37081012803,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,25000,90.0,7.5,-0.82,2,,,,,,,,2.0,2,2,2,2,105000.0,1,1,3,5,1,,65.0,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,9306,81.87,80700,96.0,2287,3272,38,36%-49%,True,Home Improvement,Loan Originated,23.809523809523807,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37145,37145920602,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,25000,46.563,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,435000.0,1,1,3,5,1,,124.0,45,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,4798,23.59,106500,89.0,1721,2062,25,36%-49%,True,Other Purpose,Loan Originated,5.747126436781609,<=60%
2024,549300SHE1JTCOWBP090,22180,NC,37051,37051001604,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,0,2,1,31,2,2,1,2,75000,73.734,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,235000.0,1,1,3,5,1,,98.0,42,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,,1,1,6,,,,,10,,,,7877,70.18,71300,102.0,1567,2723,22,36%-49%,True,Refinancing,Loan Originated,31.914893617021278,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37107,37107011001,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,31,2,2,1,2,55000,45.39,,,3,,,,,,,,2.0,2,2,2,2,345000.0,1,1,3,5,1,,68.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,1,,,,4435,39.14,71500,105.0,1269,1973,37,50%-60%,True,Refinancing,Application Denied,15.942028985507244,<=60%
2024,549300SHE1JTCOWBP090,16700,SC,45019,45019005300,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,4,2,2,1,2,15000,67.975,,,3,,,,,,,,2.0,2,2,2,2,615000.0,1,1,3,5,1,,114.0,38,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,,1,1,6,,,,,3,,,,3629,65.22,105100,56.0,419,1277,75,36%-49%,True,Other Purpose,Application Denied,2.4390243902439024,<=60%
2024,549300SHE1JTCOWBP090,99999,NC,37045,37045951503,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,3,0,2,1,2,2,2,1,2,85000,88.113,,,3,,,,,,,,2.0,2,2,2,2,315000.0,1,1,3,5,1,,76.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,6,,,,,3,,,,2453,21.28,71500,106.0,586,926,29,30%-<36%,True,Home Improvement,Application Denied,26.984126984126984,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37097,37097060602,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,1,2,75000,19.785,7.5,-0.82,2,,,,,,,,2.0,2,2,2,2,375000.0,1,1,3,5,1,,221.0,<20%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,6,,,,,10,,,,2030,13.99,100300,129.0,700,811,43,<20%,True,Other Purpose,Loan Originated,20.0,<=60%
2024,549300SHE1JTCOWBP090,11700,NC,37021,37021002102,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,0,2,1,31,2,2,1,2,105000,75.683,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,525000.0,1,1,3,5,1,,187.0,30%-<36%,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,10,,,,5650,39.75,87000,67.0,904,1765,32,30%-<36%,True,Refinancing,Loan Originated,20.0,<=60%
2024,549300SHE1JTCOWBP090,42340,GA,13051,13051010705,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,25000,89.971,,,3,,,,,,,,2.0,2,2,2,2,345000.0,1,1,3,5,1,,145.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,,1,1,6,,,,,1,,,,4020,49.93,92400,105.0,1091,1329,13,50%-60%,True,Home Improvement,Application Denied,7.246376811594203,<=60%
2024,549300SHE1JTCOWBP090,24780,NC,37147,37147001003,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,55000,79.71,7.5,-0.78,2,,,,,,,,1.0,2,2,2,2,285000.0,1,1,3,5,1,,113.0,30%-<36%,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,5877,24.35,84700,151.0,1640,2127,32,30%-<36%,True,Home Improvement,Loan Originated,19.298245614035086,<=60%
2024,549300SHE1JTCOWBP090,25860,NC,37023,37023020202,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,4,2,2,1,2,15000,81.93,,,3,,,,,,,,2.0,2,2,2,2,265000.0,1,1,3,5,1,,42.0,50%-60%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,,1,1,6,,,,,1,,,,4377,21.7,78100,89.0,1278,1826,41,50%-60%,True,Other Purpose,Application Denied,5.660377358490567,<=60%
2024,549300SHE1JTCOWBP090,20500,NC,37063,37063000200,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,4,2,2,1,2,55000,60.207,7.5,-0.82,2,,,,,,,,1.0,2,2,2,2,675000.0,1,1,3,5,1,,108.0,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,,1,1,6,,,,,10,,,,2893,49.5,106500,57.0,520,1115,66,36%-49%,True,Other Purpose,Loan Originated,8.148148148148149,<=60%
2024,549300SHE1JTCOWBP090,16740,NC,37109,37109070902,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,155000,84.717,7.5,-0.74,2,,,,,,,,1.0,2,2,2,2,825000.0,1,1,3,5,1,,165.0,42,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,7143,13.37,100300,89.0,2096,2826,25,36%-49%,True,Home Improvement,Loan Originated,18.787878787878785,<=60%
